x1-coordinate,y1-coordinate,x2-coordinate,y2-coordinate,zone-id
-73.01,40.85,-73.005,40.855,Zone_170_298
-73.005,40.85,-73.0,40.855,Zone_170_299
-73.0,40.85,-72.995,40.855,Zone_170_300
-72.995,40.85,-72.99,40.855,Zone_170_301
-72.99,40.85,-72.985,40.855,Zone_170_302
-72.985,40.85,-72.98,40.855,Zone_170_303
-72.98,40.85,-72.975,40.855,Zone_170_304
-72.975,40.85,-72.97,40.855,Zone_170_305
-72.97,40.85,-72.965,40.855,Zone_170_306
-72.965,40.85,-72.96,40.855,Zone_170_307
-72.96,40.85,-72.955,40.855,Zone_170_308
-72.955,40.85,-72.95,40.855,Zone_170_309
-72.95,40.85,-72.945,40.855,Zone_170_310
-72.945,40.85,-72.94,40.855,Zone_170_311
-72.94,40.85,-72.935,40.855,Zone_170_312
-72.935,40.85,-72.93,40.855,Zone_170_313
-72.93,40.85,-72.925,40.855,Zone_170_314
-72.925,40.85,-72.92,40.855,Zone_170_315
-72.92,40.85,-72.915,40.855,Zone_170_316
-72.915,40.85,-72.91,40.855,Zone_170_317
-72.91,40.85,-72.905,40.855,Zone_170_318
-72.905,40.85,-72.9,40.855,Zone_170_319
-72.9,40.85,-72.895,40.855,Zone_170_320
-72.895,40.85,-72.89,40.855,Zone_170_321
-72.89,40.85,-72.885,40.855,Zone_170_322
-72.885,40.85,-72.88,40.855,Zone_170_323
-72.88,40.85,-72.875,40.855,Zone_170_324
-72.875,40.85,-72.87,40.855,Zone_170_325
-72.87,40.85,-72.865,40.855,Zone_170_326
-72.865,40.85,-72.86,40.855,Zone_170_327
-72.86,40.85,-72.855,40.855,Zone_170_328
-72.855,40.85,-72.85,40.855,Zone_170_329
-72.85,40.85,-72.845,40.855,Zone_170_330
-72.845,40.85,-72.84,40.855,Zone_170_331
-72.84,40.85,-72.835,40.855,Zone_170_332
-72.835,40.85,-72.83,40.855,Zone_170_333
-72.83,40.85,-72.825,40.855,Zone_170_334
-72.825,40.85,-72.82,40.855,Zone_170_335
-72.82,40.85,-72.815,40.855,Zone_170_336
-72.815,40.85,-72.81,40.855,Zone_170_337
-72.81,40.85,-72.805,40.855,Zone_170_338
-72.805,40.85,-72.8,40.855,Zone_170_339
-72.8,40.85,-72.795,40.855,Zone_170_340
-72.795,40.85,-72.79,40.855,Zone_170_341
-72.79,40.85,-72.785,40.855,Zone_170_342
-72.785,40.85,-72.78,40.855,Zone_170_343
-72.78,40.85,-72.775,40.855,Zone_170_344
-72.775,40.85,-72.77,40.855,Zone_170_345
-72.77,40.85,-72.765,40.855,Zone_170_346
-72.765,40.85,-72.76,40.855,Zone_170_347
-72.76,40.85,-72.755,40.855,Zone_170_348
-72.755,40.85,-72.75,40.855,Zone_170_349
-72.75,40.85,-72.745,40.855,Zone_170_350
-72.745,40.85,-72.74,40.855,Zone_170_351
-72.74,40.85,-72.735,40.855,Zone_170_352
-72.735,40.85,-72.73,40.855,Zone_170_353
-72.73,40.85,-72.725,40.855,Zone_170_354
-72.725,40.85,-72.72,40.855,Zone_170_355
-72.72,40.85,-72.715,40.855,Zone_170_356
-72.715,40.85,-72.71,40.855,Zone_170_357
-72.71,40.85,-72.705,40.855,Zone_170_358
-72.705,40.85,-72.7,40.855,Zone_170_359
-72.7,40.85,-72.695,40.855,Zone_170_360
-72.695,40.85,-72.69,40.855,Zone_170_361
-72.69,40.85,-72.685,40.855,Zone_170_362
-72.685,40.85,-72.68,40.855,Zone_170_363
-72.68,40.85,-72.675,40.855,Zone_170_364
-72.675,40.85,-72.67,40.855,Zone_170_365
-72.67,40.85,-72.665,40.855,Zone_170_366
-72.665,40.85,-72.66,40.855,Zone_170_367
-72.66,40.85,-72.655,40.855,Zone_170_368
-72.655,40.85,-72.65,40.855,Zone_170_369
-72.65,40.85,-72.645,40.855,Zone_170_370
-72.645,40.85,-72.64,40.855,Zone_170_371
-72.64,40.85,-72.635,40.855,Zone_170_372
-72.635,40.85,-72.63,40.855,Zone_170_373
-72.63,40.85,-72.625,40.855,Zone_170_374
-72.625,40.85,-72.62,40.855,Zone_170_375
-72.62,40.85,-72.615,40.855,Zone_170_376
-72.615,40.85,-72.61,40.855,Zone_170_377
-72.61,40.85,-72.605,40.855,Zone_170_378
-72.605,40.85,-72.6,40.855,Zone_170_379
-72.6,40.85,-72.595,40.855,Zone_170_380
-72.595,40.85,-72.59,40.855,Zone_170_381
-72.59,40.85,-72.585,40.855,Zone_170_382
-72.585,40.85,-72.58,40.855,Zone_170_383
-72.58,40.85,-72.575,40.855,Zone_170_384
-72.575,40.85,-72.57,40.855,Zone_170_385
-72.57,40.85,-72.565,40.855,Zone_170_386
-72.565,40.85,-72.56,40.855,Zone_170_387
-72.56,40.85,-72.555,40.855,Zone_170_388
-72.555,40.85,-72.55,40.855,Zone_170_389
-72.55,40.85,-72.545,40.855,Zone_170_390
-72.545,40.85,-72.54,40.855,Zone_170_391
-72.54,40.85,-72.535,40.855,Zone_170_392
-72.535,40.85,-72.53,40.855,Zone_170_393
-72.53,40.85,-72.525,40.855,Zone_170_394
-72.525,40.85,-72.52,40.855,Zone_170_395
-72.52,40.85,-72.515,40.855,Zone_170_396
-72.515,40.85,-72.51,40.855,Zone_170_397
-72.51,40.85,-72.505,40.855,Zone_170_398
-72.505,40.85,-72.5,40.855,Zone_170_399
-72.5,40.85,-72.495,40.855,Zone_170_400
-72.495,40.85,-72.49,40.855,Zone_170_401
-72.49,40.85,-72.485,40.855,Zone_170_402
-72.485,40.85,-72.48,40.855,Zone_170_403
-72.48,40.85,-72.475,40.855,Zone_170_404
-72.475,40.85,-72.47,40.855,Zone_170_405
-72.47,40.85,-72.465,40.855,Zone_170_406
-72.465,40.85,-72.46,40.855,Zone_170_407
-72.46,40.85,-72.455,40.855,Zone_170_408
-72.455,40.85,-72.45,40.855,Zone_170_409
-72.45,40.85,-72.445,40.855,Zone_170_410
-72.445,40.85,-72.44,40.855,Zone_170_411
-72.44,40.85,-72.435,40.855,Zone_170_412
-72.435,40.85,-72.43,40.855,Zone_170_413
-72.43,40.85,-72.425,40.855,Zone_170_414
-72.425,40.85,-72.42,40.855,Zone_170_415
-72.42,40.85,-72.415,40.855,Zone_170_416
-72.415,40.85,-72.41,40.855,Zone_170_417
-72.41,40.85,-72.405,40.855,Zone_170_418
-72.405,40.85,-72.4,40.855,Zone_170_419
-72.4,40.85,-72.395,40.855,Zone_170_420
-72.395,40.85,-72.39,40.855,Zone_170_421
-72.39,40.85,-72.385,40.855,Zone_170_422
-72.385,40.85,-72.38,40.855,Zone_170_423
-72.38,40.85,-72.375,40.855,Zone_170_424
-72.375,40.85,-72.37,40.855,Zone_170_425
-72.37,40.85,-72.365,40.855,Zone_170_426
-72.365,40.85,-72.36,40.855,Zone_170_427
-72.36,40.85,-72.355,40.855,Zone_170_428
-72.355,40.85,-72.35,40.855,Zone_170_429
-72.35,40.85,-72.345,40.855,Zone_170_430
-72.345,40.85,-72.34,40.855,Zone_170_431
-72.34,40.85,-72.335,40.855,Zone_170_432
-72.335,40.85,-72.33,40.855,Zone_170_433
-72.33,40.85,-72.325,40.855,Zone_170_434
-72.325,40.85,-72.32,40.855,Zone_170_435
-72.32,40.85,-72.315,40.855,Zone_170_436
-72.315,40.85,-72.31,40.855,Zone_170_437
-72.31,40.85,-72.305,40.855,Zone_170_438
-72.305,40.85,-72.3,40.855,Zone_170_439
-72.3,40.85,-72.295,40.855,Zone_170_440
-72.295,40.85,-72.29,40.855,Zone_170_441
-72.29,40.85,-72.285,40.855,Zone_170_442
-72.285,40.85,-72.28,40.855,Zone_170_443
-72.28,40.85,-72.275,40.855,Zone_170_444
-72.275,40.85,-72.27,40.855,Zone_170_445
-72.27,40.85,-72.265,40.855,Zone_170_446
-72.265,40.85,-72.26,40.855,Zone_170_447
-72.26,40.85,-72.255,40.855,Zone_170_448
-72.255,40.85,-72.25,40.855,Zone_170_449
-72.25,40.85,-72.245,40.855,Zone_170_450
-72.245,40.85,-72.24,40.855,Zone_170_451
-72.24,40.85,-72.235,40.855,Zone_170_452
-72.235,40.85,-72.23,40.855,Zone_170_453
-72.23,40.85,-72.225,40.855,Zone_170_454
-72.225,40.85,-72.22,40.855,Zone_170_455
-72.22,40.85,-72.215,40.855,Zone_170_456
-72.215,40.85,-72.21,40.855,Zone_170_457
-72.21,40.85,-72.205,40.855,Zone_170_458
-72.205,40.85,-72.2,40.855,Zone_170_459
-72.2,40.85,-72.195,40.855,Zone_170_460
-72.195,40.85,-72.19,40.855,Zone_170_461
-72.19,40.85,-72.185,40.855,Zone_170_462
-72.185,40.85,-72.18,40.855,Zone_170_463
-72.18,40.85,-72.175,40.855,Zone_170_464
-72.175,40.85,-72.17,40.855,Zone_170_465
-72.17,40.85,-72.165,40.855,Zone_170_466
-72.165,40.85,-72.16,40.855,Zone_170_467
-72.16,40.85,-72.155,40.855,Zone_170_468
-72.155,40.85,-72.15,40.855,Zone_170_469
-72.15,40.85,-72.145,40.855,Zone_170_470
-72.145,40.85,-72.14,40.855,Zone_170_471
-72.14,40.85,-72.135,40.855,Zone_170_472
-72.135,40.85,-72.13,40.855,Zone_170_473
-72.13,40.85,-72.125,40.855,Zone_170_474
-72.125,40.85,-72.12,40.855,Zone_170_475
-72.12,40.85,-72.115,40.855,Zone_170_476
-72.115,40.85,-72.11,40.855,Zone_170_477
-72.11,40.85,-72.105,40.855,Zone_170_478
-72.105,40.85,-72.1,40.855,Zone_170_479
-72.1,40.85,-72.095,40.855,Zone_170_480
-72.095,40.85,-72.09,40.855,Zone_170_481
-72.09,40.85,-72.085,40.855,Zone_170_482
-72.085,40.85,-72.08,40.855,Zone_170_483
-72.08,40.85,-72.075,40.855,Zone_170_484
-72.075,40.85,-72.07,40.855,Zone_170_485
-72.07,40.85,-72.065,40.855,Zone_170_486
-72.065,40.85,-72.06,40.855,Zone_170_487
-72.06,40.85,-72.055,40.855,Zone_170_488
-72.055,40.85,-72.05,40.855,Zone_170_489
-72.05,40.85,-72.045,40.855,Zone_170_490
-72.045,40.85,-72.04,40.855,Zone_170_491
-72.04,40.85,-72.035,40.855,Zone_170_492
-72.035,40.85,-72.03,40.855,Zone_170_493
-72.03,40.85,-72.025,40.855,Zone_170_494
-72.025,40.85,-72.02,40.855,Zone_170_495
-72.02,40.85,-72.015,40.855,Zone_170_496
-72.015,40.85,-72.01,40.855,Zone_170_497
-72.01,40.85,-72.005,40.855,Zone_170_498
-72.005,40.85,-72.0,40.855,Zone_170_499
-74.5,40.855,-74.495,40.86,Zone_171_0
-74.495,40.855,-74.49,40.86,Zone_171_1
-74.49,40.855,-74.485,40.86,Zone_171_2
-74.485,40.855,-74.48,40.86,Zone_171_3
-74.48,40.855,-74.475,40.86,Zone_171_4
-74.475,40.855,-74.47,40.86,Zone_171_5
-74.47,40.855,-74.465,40.86,Zone_171_6
-74.465,40.855,-74.46,40.86,Zone_171_7
-74.46,40.855,-74.455,40.86,Zone_171_8
-74.455,40.855,-74.45,40.86,Zone_171_9
-74.45,40.855,-74.445,40.86,Zone_171_10
-74.445,40.855,-74.44,40.86,Zone_171_11
-74.44,40.855,-74.435,40.86,Zone_171_12
-74.435,40.855,-74.43,40.86,Zone_171_13
-74.43,40.855,-74.425,40.86,Zone_171_14
-74.425,40.855,-74.42,40.86,Zone_171_15
-74.42,40.855,-74.415,40.86,Zone_171_16
-74.415,40.855,-74.41,40.86,Zone_171_17
-74.41,40.855,-74.405,40.86,Zone_171_18
-74.405,40.855,-74.4,40.86,Zone_171_19
-74.4,40.855,-74.395,40.86,Zone_171_20
-74.395,40.855,-74.39,40.86,Zone_171_21
-74.39,40.855,-74.385,40.86,Zone_171_22
-74.385,40.855,-74.38,40.86,Zone_171_23
-74.38,40.855,-74.375,40.86,Zone_171_24
-74.375,40.855,-74.37,40.86,Zone_171_25
-74.37,40.855,-74.365,40.86,Zone_171_26
-74.365,40.855,-74.36,40.86,Zone_171_27
-74.36,40.855,-74.355,40.86,Zone_171_28
-74.355,40.855,-74.35,40.86,Zone_171_29
-74.35,40.855,-74.345,40.86,Zone_171_30
-74.345,40.855,-74.34,40.86,Zone_171_31
-74.34,40.855,-74.335,40.86,Zone_171_32
-74.335,40.855,-74.33,40.86,Zone_171_33
-74.33,40.855,-74.325,40.86,Zone_171_34
-74.325,40.855,-74.32,40.86,Zone_171_35
-74.32,40.855,-74.315,40.86,Zone_171_36
-74.315,40.855,-74.31,40.86,Zone_171_37
-74.31,40.855,-74.305,40.86,Zone_171_38
-74.305,40.855,-74.3,40.86,Zone_171_39
-74.3,40.855,-74.295,40.86,Zone_171_40
-74.295,40.855,-74.29,40.86,Zone_171_41
-74.29,40.855,-74.285,40.86,Zone_171_42
-74.285,40.855,-74.28,40.86,Zone_171_43
-74.28,40.855,-74.275,40.86,Zone_171_44
-74.275,40.855,-74.27,40.86,Zone_171_45
-74.27,40.855,-74.265,40.86,Zone_171_46
-74.265,40.855,-74.26,40.86,Zone_171_47
-74.26,40.855,-74.255,40.86,Zone_171_48
-74.255,40.855,-74.25,40.86,Zone_171_49
-74.25,40.855,-74.245,40.86,Zone_171_50
-74.245,40.855,-74.24,40.86,Zone_171_51
-74.24,40.855,-74.235,40.86,Zone_171_52
-74.235,40.855,-74.23,40.86,Zone_171_53
-74.23,40.855,-74.225,40.86,Zone_171_54
-74.225,40.855,-74.22,40.86,Zone_171_55
-74.22,40.855,-74.215,40.86,Zone_171_56
-74.215,40.855,-74.21,40.86,Zone_171_57
-74.21,40.855,-74.205,40.86,Zone_171_58
-74.205,40.855,-74.2,40.86,Zone_171_59
-74.2,40.855,-74.195,40.86,Zone_171_60
-74.195,40.855,-74.19,40.86,Zone_171_61
-74.19,40.855,-74.185,40.86,Zone_171_62
-74.185,40.855,-74.18,40.86,Zone_171_63
-74.18,40.855,-74.175,40.86,Zone_171_64
-74.175,40.855,-74.17,40.86,Zone_171_65
-74.17,40.855,-74.165,40.86,Zone_171_66
-74.165,40.855,-74.16,40.86,Zone_171_67
-74.16,40.855,-74.155,40.86,Zone_171_68
-74.155,40.855,-74.15,40.86,Zone_171_69
-74.15,40.855,-74.145,40.86,Zone_171_70
-74.145,40.855,-74.14,40.86,Zone_171_71
-74.14,40.855,-74.135,40.86,Zone_171_72
-74.135,40.855,-74.13,40.86,Zone_171_73
-74.13,40.855,-74.125,40.86,Zone_171_74
-74.125,40.855,-74.12,40.86,Zone_171_75
-74.12,40.855,-74.115,40.86,Zone_171_76
-74.115,40.855,-74.11,40.86,Zone_171_77
-74.11,40.855,-74.105,40.86,Zone_171_78
-74.105,40.855,-74.1,40.86,Zone_171_79
-74.1,40.855,-74.095,40.86,Zone_171_80
-74.095,40.855,-74.09,40.86,Zone_171_81
-74.09,40.855,-74.085,40.86,Zone_171_82
-74.085,40.855,-74.08,40.86,Zone_171_83
-74.08,40.855,-74.075,40.86,Zone_171_84
-74.075,40.855,-74.07,40.86,Zone_171_85
-74.07,40.855,-74.065,40.86,Zone_171_86
-74.065,40.855,-74.06,40.86,Zone_171_87
-74.06,40.855,-74.055,40.86,Zone_171_88
-74.055,40.855,-74.05,40.86,Zone_171_89
-74.05,40.855,-74.045,40.86,Zone_171_90
-74.045,40.855,-74.04,40.86,Zone_171_91
-74.04,40.855,-74.035,40.86,Zone_171_92
-74.035,40.855,-74.03,40.86,Zone_171_93
-74.03,40.855,-74.025,40.86,Zone_171_94
-74.025,40.855,-74.02,40.86,Zone_171_95
-74.02,40.855,-74.015,40.86,Zone_171_96
-74.015,40.855,-74.01,40.86,Zone_171_97
-74.01,40.855,-74.005,40.86,Zone_171_98
-74.005,40.855,-74.0,40.86,Zone_171_99
-74.0,40.855,-73.995,40.86,Zone_171_100
-73.995,40.855,-73.99,40.86,Zone_171_101
-73.99,40.855,-73.985,40.86,Zone_171_102
-73.985,40.855,-73.98,40.86,Zone_171_103
-73.98,40.855,-73.975,40.86,Zone_171_104
-73.975,40.855,-73.97,40.86,Zone_171_105
-73.97,40.855,-73.965,40.86,Zone_171_106
-73.965,40.855,-73.96,40.86,Zone_171_107
-73.96,40.855,-73.955,40.86,Zone_171_108
-73.955,40.855,-73.95,40.86,Zone_171_109
-73.95,40.855,-73.945,40.86,Zone_171_110
-73.945,40.855,-73.94,40.86,Zone_171_111
-73.94,40.855,-73.935,40.86,Zone_171_112
-73.935,40.855,-73.93,40.86,Zone_171_113
-73.93,40.855,-73.925,40.86,Zone_171_114
-73.925,40.855,-73.92,40.86,Zone_171_115
-73.92,40.855,-73.915,40.86,Zone_171_116
-73.915,40.855,-73.91,40.86,Zone_171_117
-73.91,40.855,-73.905,40.86,Zone_171_118
-73.905,40.855,-73.9,40.86,Zone_171_119
-73.9,40.855,-73.895,40.86,Zone_171_120
-73.895,40.855,-73.89,40.86,Zone_171_121
-73.89,40.855,-73.885,40.86,Zone_171_122
-73.885,40.855,-73.88,40.86,Zone_171_123
-73.88,40.855,-73.875,40.86,Zone_171_124
-73.875,40.855,-73.87,40.86,Zone_171_125
-73.87,40.855,-73.865,40.86,Zone_171_126
-73.865,40.855,-73.86,40.86,Zone_171_127
-73.86,40.855,-73.855,40.86,Zone_171_128
-73.855,40.855,-73.85,40.86,Zone_171_129
-73.85,40.855,-73.845,40.86,Zone_171_130
-73.845,40.855,-73.84,40.86,Zone_171_131
-73.84,40.855,-73.835,40.86,Zone_171_132
-73.835,40.855,-73.83,40.86,Zone_171_133
-73.83,40.855,-73.825,40.86,Zone_171_134
-73.825,40.855,-73.82,40.86,Zone_171_135
-73.82,40.855,-73.815,40.86,Zone_171_136
-73.815,40.855,-73.81,40.86,Zone_171_137
-73.81,40.855,-73.805,40.86,Zone_171_138
-73.805,40.855,-73.8,40.86,Zone_171_139
-73.8,40.855,-73.795,40.86,Zone_171_140
-73.795,40.855,-73.79,40.86,Zone_171_141
-73.79,40.855,-73.785,40.86,Zone_171_142
-73.785,40.855,-73.78,40.86,Zone_171_143
-73.78,40.855,-73.775,40.86,Zone_171_144
-73.775,40.855,-73.77,40.86,Zone_171_145
-73.77,40.855,-73.765,40.86,Zone_171_146
-73.765,40.855,-73.76,40.86,Zone_171_147
-73.76,40.855,-73.755,40.86,Zone_171_148
-73.755,40.855,-73.75,40.86,Zone_171_149
-73.75,40.855,-73.745,40.86,Zone_171_150
-73.745,40.855,-73.74,40.86,Zone_171_151
-73.74,40.855,-73.735,40.86,Zone_171_152
-73.735,40.855,-73.73,40.86,Zone_171_153
-73.73,40.855,-73.725,40.86,Zone_171_154
-73.725,40.855,-73.72,40.86,Zone_171_155
-73.72,40.855,-73.715,40.86,Zone_171_156
-73.715,40.855,-73.71,40.86,Zone_171_157
-73.71,40.855,-73.705,40.86,Zone_171_158
-73.705,40.855,-73.7,40.86,Zone_171_159
-73.7,40.855,-73.695,40.86,Zone_171_160
-73.695,40.855,-73.69,40.86,Zone_171_161
-73.69,40.855,-73.685,40.86,Zone_171_162
-73.685,40.855,-73.68,40.86,Zone_171_163
-73.68,40.855,-73.675,40.86,Zone_171_164
-73.675,40.855,-73.67,40.86,Zone_171_165
-73.67,40.855,-73.665,40.86,Zone_171_166
-73.665,40.855,-73.66,40.86,Zone_171_167
-73.66,40.855,-73.655,40.86,Zone_171_168
-73.655,40.855,-73.65,40.86,Zone_171_169
-73.65,40.855,-73.645,40.86,Zone_171_170
-73.645,40.855,-73.64,40.86,Zone_171_171
-73.64,40.855,-73.635,40.86,Zone_171_172
-73.635,40.855,-73.63,40.86,Zone_171_173
-73.63,40.855,-73.625,40.86,Zone_171_174
-73.625,40.855,-73.62,40.86,Zone_171_175
-73.62,40.855,-73.615,40.86,Zone_171_176
-73.615,40.855,-73.61,40.86,Zone_171_177
-73.61,40.855,-73.605,40.86,Zone_171_178
-73.605,40.855,-73.6,40.86,Zone_171_179
-73.6,40.855,-73.595,40.86,Zone_171_180
-73.595,40.855,-73.59,40.86,Zone_171_181
-73.59,40.855,-73.585,40.86,Zone_171_182
-73.585,40.855,-73.58,40.86,Zone_171_183
-73.58,40.855,-73.575,40.86,Zone_171_184
-73.575,40.855,-73.57,40.86,Zone_171_185
-73.57,40.855,-73.565,40.86,Zone_171_186
-73.565,40.855,-73.56,40.86,Zone_171_187
-73.56,40.855,-73.555,40.86,Zone_171_188
-73.555,40.855,-73.55,40.86,Zone_171_189
-73.55,40.855,-73.545,40.86,Zone_171_190
-73.545,40.855,-73.54,40.86,Zone_171_191
-73.54,40.855,-73.535,40.86,Zone_171_192
-73.535,40.855,-73.53,40.86,Zone_171_193
-73.53,40.855,-73.525,40.86,Zone_171_194
-73.525,40.855,-73.52,40.86,Zone_171_195
-73.52,40.855,-73.515,40.86,Zone_171_196
-73.515,40.855,-73.51,40.86,Zone_171_197
-73.51,40.855,-73.505,40.86,Zone_171_198
-73.505,40.855,-73.5,40.86,Zone_171_199
-73.5,40.855,-73.495,40.86,Zone_171_200
-73.495,40.855,-73.49,40.86,Zone_171_201
-73.49,40.855,-73.485,40.86,Zone_171_202
-73.485,40.855,-73.48,40.86,Zone_171_203
-73.48,40.855,-73.475,40.86,Zone_171_204
-73.475,40.855,-73.47,40.86,Zone_171_205
-73.47,40.855,-73.465,40.86,Zone_171_206
-73.465,40.855,-73.46,40.86,Zone_171_207
-73.46,40.855,-73.455,40.86,Zone_171_208
-73.455,40.855,-73.45,40.86,Zone_171_209
-73.45,40.855,-73.445,40.86,Zone_171_210
-73.445,40.855,-73.44,40.86,Zone_171_211
-73.44,40.855,-73.435,40.86,Zone_171_212
-73.435,40.855,-73.43,40.86,Zone_171_213
-73.43,40.855,-73.425,40.86,Zone_171_214
-73.425,40.855,-73.42,40.86,Zone_171_215
-73.42,40.855,-73.415,40.86,Zone_171_216
-73.415,40.855,-73.41,40.86,Zone_171_217
-73.41,40.855,-73.405,40.86,Zone_171_218
-73.405,40.855,-73.4,40.86,Zone_171_219
-73.4,40.855,-73.395,40.86,Zone_171_220
-73.395,40.855,-73.39,40.86,Zone_171_221
-73.39,40.855,-73.385,40.86,Zone_171_222
-73.385,40.855,-73.38,40.86,Zone_171_223
-73.38,40.855,-73.375,40.86,Zone_171_224
-73.375,40.855,-73.37,40.86,Zone_171_225
-73.37,40.855,-73.365,40.86,Zone_171_226
-73.365,40.855,-73.36,40.86,Zone_171_227
-73.36,40.855,-73.355,40.86,Zone_171_228
-73.355,40.855,-73.35,40.86,Zone_171_229
-73.35,40.855,-73.345,40.86,Zone_171_230
-73.345,40.855,-73.34,40.86,Zone_171_231
-73.34,40.855,-73.335,40.86,Zone_171_232
-73.335,40.855,-73.33,40.86,Zone_171_233
-73.33,40.855,-73.325,40.86,Zone_171_234
-73.325,40.855,-73.32,40.86,Zone_171_235
-73.32,40.855,-73.315,40.86,Zone_171_236
-73.315,40.855,-73.31,40.86,Zone_171_237
-73.31,40.855,-73.305,40.86,Zone_171_238
-73.305,40.855,-73.3,40.86,Zone_171_239
-73.3,40.855,-73.295,40.86,Zone_171_240
-73.295,40.855,-73.29,40.86,Zone_171_241
-73.29,40.855,-73.285,40.86,Zone_171_242
-73.285,40.855,-73.28,40.86,Zone_171_243
-73.28,40.855,-73.275,40.86,Zone_171_244
-73.275,40.855,-73.27,40.86,Zone_171_245
-73.27,40.855,-73.265,40.86,Zone_171_246
-73.265,40.855,-73.26,40.86,Zone_171_247
-73.26,40.855,-73.255,40.86,Zone_171_248
-73.255,40.855,-73.25,40.86,Zone_171_249
-73.25,40.855,-73.245,40.86,Zone_171_250
-73.245,40.855,-73.24,40.86,Zone_171_251
-73.24,40.855,-73.235,40.86,Zone_171_252
-73.235,40.855,-73.23,40.86,Zone_171_253
-73.23,40.855,-73.225,40.86,Zone_171_254
-73.225,40.855,-73.22,40.86,Zone_171_255
-73.22,40.855,-73.215,40.86,Zone_171_256
-73.215,40.855,-73.21,40.86,Zone_171_257
-73.21,40.855,-73.205,40.86,Zone_171_258
-73.205,40.855,-73.2,40.86,Zone_171_259
-73.2,40.855,-73.195,40.86,Zone_171_260
-73.195,40.855,-73.19,40.86,Zone_171_261
-73.19,40.855,-73.185,40.86,Zone_171_262
-73.185,40.855,-73.18,40.86,Zone_171_263
-73.18,40.855,-73.175,40.86,Zone_171_264
-73.175,40.855,-73.17,40.86,Zone_171_265
-73.17,40.855,-73.165,40.86,Zone_171_266
-73.165,40.855,-73.16,40.86,Zone_171_267
-73.16,40.855,-73.155,40.86,Zone_171_268
-73.155,40.855,-73.15,40.86,Zone_171_269
-73.15,40.855,-73.145,40.86,Zone_171_270
-73.145,40.855,-73.14,40.86,Zone_171_271
-73.14,40.855,-73.135,40.86,Zone_171_272
-73.135,40.855,-73.13,40.86,Zone_171_273
-73.13,40.855,-73.125,40.86,Zone_171_274
-73.125,40.855,-73.12,40.86,Zone_171_275
-73.12,40.855,-73.115,40.86,Zone_171_276
-73.115,40.855,-73.11,40.86,Zone_171_277
-73.11,40.855,-73.105,40.86,Zone_171_278
-73.105,40.855,-73.1,40.86,Zone_171_279
-73.1,40.855,-73.095,40.86,Zone_171_280
-73.095,40.855,-73.09,40.86,Zone_171_281
-73.09,40.855,-73.085,40.86,Zone_171_282
-73.085,40.855,-73.08,40.86,Zone_171_283
-73.08,40.855,-73.075,40.86,Zone_171_284
-73.075,40.855,-73.07,40.86,Zone_171_285
-73.07,40.855,-73.065,40.86,Zone_171_286
-73.065,40.855,-73.06,40.86,Zone_171_287
-73.06,40.855,-73.055,40.86,Zone_171_288
-73.055,40.855,-73.05,40.86,Zone_171_289
-73.05,40.855,-73.045,40.86,Zone_171_290
-73.045,40.855,-73.04,40.86,Zone_171_291
-73.04,40.855,-73.035,40.86,Zone_171_292
-73.035,40.855,-73.03,40.86,Zone_171_293
-73.03,40.855,-73.025,40.86,Zone_171_294
-73.025,40.855,-73.02,40.86,Zone_171_295
-73.02,40.855,-73.015,40.86,Zone_171_296
-73.015,40.855,-73.01,40.86,Zone_171_297
-73.01,40.855,-73.005,40.86,Zone_171_298
-73.005,40.855,-73.0,40.86,Zone_171_299
-73.0,40.855,-72.995,40.86,Zone_171_300
-72.995,40.855,-72.99,40.86,Zone_171_301
-72.99,40.855,-72.985,40.86,Zone_171_302
-72.985,40.855,-72.98,40.86,Zone_171_303
-72.98,40.855,-72.975,40.86,Zone_171_304
-72.975,40.855,-72.97,40.86,Zone_171_305
-72.97,40.855,-72.965,40.86,Zone_171_306
-72.965,40.855,-72.96,40.86,Zone_171_307
-72.96,40.855,-72.955,40.86,Zone_171_308
-72.955,40.855,-72.95,40.86,Zone_171_309
-72.95,40.855,-72.945,40.86,Zone_171_310
-72.945,40.855,-72.94,40.86,Zone_171_311
-72.94,40.855,-72.935,40.86,Zone_171_312
-72.935,40.855,-72.93,40.86,Zone_171_313
-72.93,40.855,-72.925,40.86,Zone_171_314
-72.925,40.855,-72.92,40.86,Zone_171_315
-72.92,40.855,-72.915,40.86,Zone_171_316
-72.915,40.855,-72.91,40.86,Zone_171_317
-72.91,40.855,-72.905,40.86,Zone_171_318
-72.905,40.855,-72.9,40.86,Zone_171_319
-72.9,40.855,-72.895,40.86,Zone_171_320
-72.895,40.855,-72.89,40.86,Zone_171_321
-72.89,40.855,-72.885,40.86,Zone_171_322
-72.885,40.855,-72.88,40.86,Zone_171_323
-72.88,40.855,-72.875,40.86,Zone_171_324
-72.875,40.855,-72.87,40.86,Zone_171_325
-72.87,40.855,-72.865,40.86,Zone_171_326
-72.865,40.855,-72.86,40.86,Zone_171_327
-72.86,40.855,-72.855,40.86,Zone_171_328
-72.855,40.855,-72.85,40.86,Zone_171_329
-72.85,40.855,-72.845,40.86,Zone_171_330
-72.845,40.855,-72.84,40.86,Zone_171_331
-72.84,40.855,-72.835,40.86,Zone_171_332
-72.835,40.855,-72.83,40.86,Zone_171_333
-72.83,40.855,-72.825,40.86,Zone_171_334
